ProteinID,GeneSymbol,Description,Peptides,normoxia_mono_1,normoxia_mono_2,normoxia_mono_3,normoxia_mono_4,normoxia_PFF_1,normoxia_PFF_2,normoxia_PFF_3,normoxia_PFF_4,hypoxia_mono_1,hypoxia_mono_2,hypoxia_mono_3,hypoxia_mono_4,hypoxia_PFF_1,hypoxia_PFF_2,hypoxia_PFF_3,hypoxia_PFF_4,
P11499,Hsp90ab1,Heat shock protein HSP 90-beta,29,6660.42,6793.49,6679.74,6616.37,6433.54,6685.75,6684.26,6233.11,5847.17,5829.48,6117,6117.47,5687.56,5984.25,4902.71,6246.29,
Q6P5E4,Uggt1,UDP-glucose:glycoprotein glucosyltransferase 1,29,5907.21,6370.66,6831.8,6566.25,6346.02,6136.31,6526.13,6572.68,6886.26,6424.7,6807.36,6951.68,6523.53,6422.06,6876.92,6805.49,
Q8BMS1,Hadha,"Trifunctional enzyme subunit alpha, mitochondrial",29,9605.27,10400.8,10257.3,9645.07,10461.4,10326.7,10885.8,10908.6,13320,9634.88,9920.95,9650.33,10289.9,10456.9,10538,9960.82,
P12960,Cntn1,Contactin-1,29,5281.76,5654.24,5235.83,4970.93,5495.7,5472.84,5183.39,5055.34,4928.53,4887.85,5212.25,5079.99,5409.29,5285.28,3597.48,5292.03,
P08249,Mdh2,"Malate dehydrogenase, mitochondrial",29,6426.82,6674.67,6262.34,6191.01,6135.67,6134.69,7327.18,6034,6886.87,5478.96,6296.91,5638.99,6136.12,6015.38,6141.25,5862.69,
Q9D0K2,Oxct1,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial",29,13280.1,14604.6,14864.2,14159.5,14853.4,14133.7,15225.4,15139.4,14505.1,12371.7,12584.2,12540.3,13399.2,13326.5,13343.2,13109.9,
O88342,Wdr1,WD repeat-containing protein 1,29,9677.5,8407.89,8087.4,9064.92,9471.89,9273.35,8346.49,8626.6,8878.29,8226.33,8707.69,7376.52,8702.13,8172.8,8789.04,8254.08,
P58281-2,Opa1,"Isoform 2 of Dynamin-like 120 kDa protein, mitochondrial",29,8747.38,9661.51,9727.75,8526.44,9046.41,9544.29,9856.61,8903,8573,9045.02,8774.7,9737.93,8869.53,9063.76,7925.9,9696.59,
O08532-5,Cacna2d1,Isoform 2E of Voltage-dependent calcium channel subunit alpha-2/delta-1,29,8186.16,6644.92,6011.59,6959.2,7629.88,7616.22,5743.09,6045.87,6977.25,5744.59,6675.72,5720.43,6715.21,6081.55,5909.74,6438.35,
Q64331,Myo6,Unconventional myosin-VI,29,10229.5,11380.8,10049.7,10111.5,10508.2,9830.99,10730.2,9905.42,9805.24,10243,10694,9050.3,10466.3,10378.1,7445.13,9412.49,
Q9Z2I0,Letm1,Mitochondrial proton/calcium exchanger protein,29,10296.6,10284.2,10185.7,9841.11,10377,10960.9,10475.7,9929.41,9685.58,9109.64,9066.82,9266.87,9088.46,9548.33,9022.7,9599.49,
Q922S4,Pde2a,"cGMP-dependent 3',5'-cyclic phosphodiesterase",29,3907.31,8438.79,9826.11,6054.18,6750.21,6687.94,11465.9,8829.79,5904.86,9310.36,7393.55,11598,6598.2,8335.33,997.772,10360.6,
Q9D6R2,Idh3a,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",29,8643.25,7813.27,7753.89,7445.05,7787.22,7818.99,8052.43,7369.39,7525.85,6920.94,7191.49,7100.93,8101.21,7149.01,7520.6,7898.32,
P56399,Usp5,Ubiquitin carboxyl-terminal hydrolase 5,29,8934.25,9054.58,8916.18,8596.77,9092.35,8854.24,8916.19,8566,8602.79,8603.4,9159.27,9045.24,8819.05,8917.63,5885.71,8843.56,
Q9Z1G3,Atp6v1c1,V-type proton ATPase subunit C 1,29,9438.62,9698.92,9606.06,9343.23,10095.1,9798.31,9921.92,9299.32,9196.77,9176.26,9689.67,9551.05,9823.37,9590.19,7595.69,10167.3,
Q3UHJ0,Aak1,AP2-associated protein kinase 1,29,9038.69,8967.43,8749.79,8798.31,8909.47,8788.77,8976.57,8340.54,8606.23,8130.51,8674.81,8146.59,8654.63,8586.93,7201.12,8720.18,
Q8C167,Prepl,Prolyl endopeptidase-like,29,13678.7,9900.92,9726.6,11628.7,12898,12186.7,9013.81,10512.5,10657.3,8899.07,10552.7,9723.03,10938.9,9783.28,9672.4,9953.05,
Q6PGJ3,L1cam,L1 cell adhesion molecule,29,7261.17,9017.13,9796.86,8204.99,9002.35,9212.12,10320.6,8572.48,8018.07,9890.02,9634.03,10086.8,8767.05,9172.34,4608.01,10101,
P40142,Tkt,Transketolase,29,12093,11147.9,9929.09,11078,12173.2,11291.5,10439.2,11047.2,10240.5,9750.38,10149,9133.42,11421.4,10993.1,9787.79,9659.92,
A0A0A6YX18,Atp6v1h,V-type proton ATPase subunit H,29,9458,10160.5,9892.65,9540.98,10086.2,10238.7,10894.3,9740.06,9370.9,9374.67,10084.8,9833.22,9711,9427.06,7225.99,10287.2,
P35235-1,Ptpn11,Isoform 2 of Tyrosine-protein phosphatase non-receptor type 11,29,8570.21,9509.71,8967.01,8672.02,8734.93,8787.06,9283.41,8467.54,8757.68,9122.73,9303.91,9144.79,9241.7,9115.33,5845.32,9392.23,
K3W4R5,Ckap5,Cytoskeleton-associated protein 5,28,7859.69,8308.09,8135.11,7884.94,8068.06,8071.12,8395.54,7514.84,7226.83,7655.3,7892.04,7553.42,7386.34,7906.56,5183.98,7952.73,
Q60864,Stip1,Stress-induced-phosphoprotein 1,28,9717.96,8622.41,8619.23,8983.42,8677.86,8585.58,8116.71,7859.03,7738.48,7454.03,7818.6,7295.67,8543.53,7943.29,6909.97,7799.13,
Q9CPV4,Glod4,Glyoxalase domain-containing protein 4,28,8675.66,8118.44,7569.28,8303.36,8448.24,8053.32,7931.43,8165.97,7368.09,7241.85,7275.27,7342.2,7913.56,7772.98,7368.98,6989.02,
P07724,Alb,Albumin,28,5065.94,5362.71,8162.03,7480.19,6465.87,6201.02,5695.82,11144.6,7376.91,11615.5,9218.54,12731.3,6611.07,7769.64,11899.8,8030.04,
P17426,Ap2a1,AP-2 complex subunit alpha-1,28,7163.08,7285.46,7300.32,7060.47,7554.98,7448.01,7663.18,7279.56,6887,7091.05,7182.57,7052.91,7096.89,7092.66,5982.24,7591.17,
Q9QYR6-2,Map1a,Isoform 2 of Microtubule-associated protein 1A,28,6871.4,6870.88,6051.75,6118.13,6066.93,5805.57,5522.92,5122.63,5842.96,5797.08,6272.61,5257,6622.52,6279.24,3457.27,5418.26,
Q9QXZ0,Macf1,Microtubule-actin cross-linking factor 1,28,4803.95,4551.62,4570.9,4839.13,4908.63,4983.37,4613.17,4661.65,4969.25,4395.95,4942.73,4571.88,4701.62,4546.04,4984.24,4583.43,
P61982,Ywhag,14-3-3 protein gamma,28,10183.7,9300.32,8477.72,9121.01,9228.66,8940.19,9122.93,8622.64,9333.45,7856.54,9055.9,8494,9376.16,8895.53,8070.92,8901.81,
F8VQC7,Ktn1,Kinectin,28,6513.04,6878.84,6629.8,6907,6664.87,6568.95,6660.25,6303.71,6980.46,6437.44,6774.97,6686.26,6545.67,6903.51,6816.44,6365.45,
Q64487,Ptprd,Receptor-type tyrosine-protein phosphatase delta,28,5469.87,5333.06,5132.91,5290.29,5339.18,5248.73,5288.44,4910.14,4638.46,5058.58,5539.76,4995.53,5569.07,5419.91,3941.21,5006.48,
P80314,Cct2,T-complex protein 1 subunit beta,28,9580.91,8554.55,8581.14,8986.06,9050.55,8888.17,8078.09,8435.2,8211.79,7851.35,8386.66,7660.24,8950.88,8610.61,7156.03,8213.15,
Q8BYI9,Tnr,Tenascin-R,28,7536.16,7184.03,7080.54,7051.6,7439.42,7105.56,6927.72,6539.59,6621.39,6448.8,7085.73,6577.31,7400.49,7217.42,5541.67,6649.6,
Q91ZX7,Lrp1,Prolow-density lipoprotein receptor-related protein 1,28,5356.01,5374.12,5212.37,5309.47,5582.58,5600.64,5238.21,5644.41,5351.46,5151.64,5211.03,5208.7,5257.03,5367.52,6835.85,5418.4,
Q61361,Bcan,Brevican core protein,28,4815.48,4924.92,5012.24,4792.07,5071.09,4731.77,5017.45,4761.92,4018.19,4368.6,4957.58,4731.88,5055.07,4827.36,4023.99,4656.18,
Q8BL66,Eea1,Early endosome antigen 1,28,6930.79,5620.42,5751.83,6361.27,6375.05,6168.13,5515.98,5680.28,6383.99,5503.16,6291.39,5306.41,6187.96,6044.1,7167.05,6031.42,
Q8CGY8,Ogt,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,28,6008.11,7563.89,7970.45,6704.38,6730.89,6874.91,8176.86,7165.1,6114.45,7718.41,7285.5,8671.31,6782.94,7383.12,5001.92,8499.93,
Q99LC5,Etfa,"Electron transfer flavoprotein subunit alpha, mitochondrial",28,9356,8973.92,9413.85,8933.29,9156.7,8806.53,9391.08,9062.66,10459.7,7876.78,7978.3,8237.37,9126.64,8814.85,9918.72,8290.28,
Q61553,Fscn1,Fascin,28,6372.15,7608.18,7202.35,6811.28,6728.36,6328.15,7361.79,6513.62,6303.03,6930.28,6790.26,6897.26,6834.64,6927.88,2819.3,6643.54,
Q9JI91,Actn2,Alpha-actinin-2,28,5373.05,8844.89,8854.73,6803.68,6810.34,6205.69,9329.35,7846.54,7393.86,9157.98,8071.07,9763.87,7069.28,8697.64,2803.58,8210.19,
Q8CA95-3,Pde10a,"Isoform 3 of cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A",28,4341.82,9650.37,10341,6666.07,6885.85,6367.96,11356.1,8789.27,7020.9,9382.26,7603.7,11068.7,6483.62,8939.63,808.26,9376.15,
P80318,Cct3,T-complex protein 1 subunit gamma,28,9710.47,9331.73,8961.91,9217.31,9413.32,9490.29,8812.52,8840.01,8151.9,8377.32,8981.77,8018.67,9026.4,8723.57,6694.38,8896.88,
O08749,Dld,"Dihydrolipoyl dehydrogenase, mitochondrial",28,9458.9,8185.15,8640.79,9089.37,9032.84,8444.4,8737.3,8778.63,8855.03,7041.96,6826.76,7739.91,8553.56,8317.75,10792.9,7390.17,
Q4KMM3,Oxr1,Oxidation resistance protein 1,28,7901.61,6992.12,6596.04,7184.06,7257.22,6958.56,6620.37,6337.41,6684.44,6660.12,7026.56,6258.36,7102.36,6783.03,7225.16,6691.1,
P70704,Atp8a1,Phospholipid-transporting ATPase IA,28,4937.19,7097.9,7895.47,5972.47,6675.68,6709.43,8471.54,7677.06,6219.57,7822.79,7518.21,9762.67,6623.71,7032.28,2788.4,8676.12,
Q8BH59,Slc25a12,Calcium-binding mitochondrial carrier protein Aralar1,28,9706.14,9248.18,9414.1,8978.9,9649.04,9944.38,9440.45,9131.74,8859.6,8923.31,8656.62,9049.23,8753.5,8857.33,9334.28,9491.94,
P10126,Eef1a1,Elongation factor 1-alpha 1,28,7132.07,7058.16,6399.55,7120.41,7003.67,6882.99,7158.42,6704.75,7552.62,6798.01,7341.01,6177.53,6847.06,7162.73,6271.62,6416.45,
G5E829,Atp2b1,Plasma membrane calcium-transporting ATPase 1,28,6550.48,7345.25,7322.17,6454.72,6926.06,6861.25,7796.45,6945.47,6600.43,7485.46,7053.85,8000.9,6671.14,7150.78,5435.47,7425.86,
F8WHB1,Atp2b2,Calcium-transporting ATPase,28,6455.24,7585.85,7539.51,6499.96,7041.55,7062.79,8415.94,7308.46,6915.91,8024.54,7425.37,9098.64,6978.16,7602.51,6354.27,8392.83,
Q3U2G2,Hspa4,Heat shock 70 kDa protein 4,28,10261.4,10582.8,9771.01,10034,9886.74,10134.1,10359.9,9287.24,9359.43,9416.76,9619.66,8670.74,9653.87,9833.47,7099.12,9696.85,
Q8VD37-6,Sgip1,Isoform 6 of SH3-containing GRB2-like protein 3-interacting protein 1,28,6476.9,6803,6693.73,6474.2,6764.67,6630.27,6829.74,6326.71,6440.85,5854.23,6462.33,5813.96,6763.29,6521.44,5781.52,6515.6,
P16054,Prkce,Protein kinase C epsilon type,28,8770.36,10276.9,9779.61,8889.77,9609.44,9078.19,10544.9,8741.5,8841.86,9500.49,8999.21,8663.66,9157.62,9808.07,3712.63,9250.24,
P80315,Cct4,T-complex protein 1 subunit delta,28,7730.1,7359.82,6969.24,7327.19,7394.47,7397.03,6760.12,7040.85,6684.35,6560.25,7156.55,6351.43,7204.21,6771.12,5227.88,7061.68,
A0A0R4J0M9,Vcpip1,Ubiquitinyl hydrolase 1,28,7383.28,7210.08,7231.55,7163.03,7409.44,7257.48,7331.74,6823.99,7253.45,7082.19,7681.78,7121.62,7478.48,7356.72,5594.51,7496.93,
Q9EPN1,Nbea,Neurobeachin,28,7333.09,7651.28,7399.1,7258.37,7480.57,7706.44,7410.73,7150.08,6873.74,7509.27,7852.29,7765.94,7345.89,7522.99,5736.5,7714.38,
Q8CHC4,Synj1,Synaptojanin-1,28,5654.91,5274.4,5237.48,5363.93,5502.46,5518.14,5114.47,4957.28,4962.95,4877.43,5277.72,4838.96,5244.58,4911.15,4052.16,5253.75,
Q7TQD2,Tppp,Tubulin polymerization-promoting protein,28,11377.3,10931,10441.3,11038.4,10958.3,9745.42,10447.8,9860.48,10435.7,9982.02,9886.79,10369.5,11202.6,10935.5,5952.2,9223.09,
P99024,Tubb5,Tubulin beta-5 chain,28,12524.8,11976.5,10706.6,11511.1,11704.6,11419.6,10612.6,10202.3,10546.7,10644.7,11317.3,10067.9,10887.6,10978.8,6925.1,9847.46,
Q9DBJ1,Pgam1,Phosphoglycerate mutase 1,28,7180.97,7481.13,7545.95,7596.39,7215.8,6726.29,7255.01,6831.36,7560.96,6980.79,7052.38,7341.77,7694.47,7350.95,6260.53,6671.29,
Q91VI7,Rnh1,Ribonuclease inhibitor,28,10099.1,9743.23,9284.87,9398.4,9834.04,10170.2,9548.37,10330.4,9613.83,9641.01,9465.05,8548.58,9340.18,9365.02,8460.79,9354.33,
P17742,Ppia,Peptidyl-prolyl cis-trans isomerase A,28,10456.9,10393.5,10461.5,10359.8,10558.4,9625.04,10209.4,9800.57,11192.2,9645.13,9832.13,9848.97,10991.3,10259.8,9011.35,9262.99,
Q3UHB2,Tsc2,Tuberin,28,4952.15,5921.81,5824.44,5414.21,5396.46,5559.27,5961.72,5646.34,5405.2,5939.72,5943.31,6712.67,5417.87,5698.65,3162.7,6066.38,
Q91WD5,Ndufs2,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial",28,6457.09,6396.87,6336.52,6182.42,6315.8,6792.52,6126.43,6255.85,6692.76,6537.25,6724.29,7064.34,7118.65,6767.71,7066.38,7405.26,
Q99P72,Rtn4,Reticulon-4,28,10210.5,10165.6,9564.74,9685.98,9786.3,9858.81,9258.25,8948.49,9061.19,8706.33,9904.61,8672.87,10804.7,9738.46,6428.39,9335.31,
Q9Z2I9,Sucla2,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial",28,7866.93,7389.41,7508.82,6989.65,7891.83,8073.46,8056.53,7387.75,7182.51,7089.53,7011.96,7237.15,7151.45,7302.9,7791.59,7716.53,
P17751-2,Tpi1,Isoform 2 of Triosephosphate isomerase,28,7039.29,7210.03,6913.1,7216.81,6883.21,6443.11,7243.26,6697.9,8094.61,7215.19,6748.92,6897.27,7896.47,7505.75,5813.77,6462.31,
Q9CZ13,Uqcrc1,"Cytochrome b-c1 complex subunit 1, mitochondrial",28,5019.92,4603.85,4728.19,4525.11,4830.83,4808.33,4722.11,4497.66,4632.92,4224.98,4430.43,4359.24,4670.53,4466.9,4929.78,4679.6,
A8DUK4,Hbb-bs,Beta-globin,28,6498.18,6831.31,7407.27,9336.05,7362.31,6270.03,7278.02,12333.4,15515.1,22418.6,15941.8,23263.3,11015.9,13160.5,29820.1,19978.6,
P97807,Fh,"Fumarate hydratase, mitochondrial",27,9399.96,8155.77,8560.69,8085.18,9005.86,8751.19,8906.9,8220.08,8265.13,7725.76,7568.85,7278.94,8441.48,8064.39,9414.12,8190.81,
Q9CZW5,Tomm70,Mitochondrial import receptor subunit TOM70,27,8266.51,10305.6,10491,8774.13,9483.52,9796.35,11791.1,10104.6,9032.4,10502.7,9320.5,11755.2,8367.53,9907.59,5931.72,10919.4,
A0A571BG95,Abr,Active breakpoint cluster region-related protein,27,8681.93,7898.44,7775.02,8112.58,8607.81,8592.05,7595.22,7400.34,7686.24,7401.86,8060.1,7427.52,7781.78,7540.31,6213.63,7980.23,
Q91VA7,Idh3b,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial",27,6833.12,6460.16,6454.8,5908.6,6488.24,6668,6727.54,6062.68,6072.67,5945.37,5939.13,6061.75,6722.39,6205.71,6328.52,6410.92,
Q3UH60,Dip2b,Disco-interacting protein 2 homolog B,27,7076.82,7146.99,7121.97,7205.33,7182.41,7114.7,7473.74,6959.69,7322.29,6990.84,7786.76,7162,7074.28,7364.73,4882.33,7240.28,
F6ZDS4,Tpr,Nucleoprotein TPR,27,5146.87,4227.7,4182.14,4707.47,4634.71,4484.33,4034.39,4313.76,4960.06,4314.55,4662.59,4235.66,4769.51,4659.61,7287.1,4271.21,
Q91ZU6,Dst,Dystonin,27,5832.37,5572.17,5582.55,5673.58,5759.95,5614.45,5562.63,5095.17,5454.58,5443.47,5863.73,5299.72,5448.46,5751.64,3374.34,5534.25,
P57746,Atp6v1d,V-type proton ATPase subunit D,27,7973.18,9791.86,9436.64,8886.86,9138.17,9422.12,9561.18,8655,8628.12,8935.32,8558.8,8695.73,9173.84,9052.98,7549.96,9183.81,
Q9D0F9,Pgm1,Phosphoglucomutase-1,27,7292.71,7828.73,7636.13,7316.29,7960.13,7894.87,7657.62,7742.65,6660.95,7086.16,7002.22,7469.34,7561.22,7244.6,6515.43,7474.67,
Q99PL5,Rrbp1,Ribosome-binding protein 1,27,4448.63,4452.91,4518.7,4708.82,4638.01,4269.83,4632.47,4736.7,5320.99,4750.06,5197.67,4842.36,4928.86,5168.43,6174.81,4643.11,
O70318,Epb41l2,Band 4.1-like protein 2,27,5674.68,6594.41,6074.04,6169.16,6183.49,5862.6,6490.64,6661.48,6507.52,6327.19,6378.57,5800.76,6216.72,6493.28,6633.09,5791.28,
P08551,Nefl,Neurofilament light polypeptide,27,5805.95,5640.3,4759.6,5632.77,4867.38,4185.49,5265.9,4969.2,5201.16,4842.85,4774,4168.47,5333.18,5222.18,2242.96,3663.78,
P26040,Ezr,Ezrin,27,6243.5,6097.64,5814.51,6431.43,6039.63,6164.64,6524.74,6452.25,8042.98,6890.34,6230.28,6136.51,6496.49,6550.67,8153.34,5678.68,
P28663,Napb,Beta-soluble NSF attachment protein,27,11859.2,11001.7,10989.7,11180.6,11582.3,12075.3,10770.7,10494.7,9840.08,9895.98,10527.3,10079,10391.5,10097.9,9961.05,10924.4,
Q91WC3-2,Acsl6,Isoform 2 of Long-chain-fatty-acid--CoA ligase 6,27,9622.83,10057.9,10053.3,9811.01,9498.63,9835.05,10089.1,9998.98,7884.86,8640.78,9497.62,9935.24,9108.12,9282.74,8254.41,9595.27,
Q7TMY8,Huwe1,E3 ubiquitin-protein ligase HUWE1,27,4913.59,5061.32,4840.36,4981.61,4896.08,5044.89,4869.83,4701.98,4719.36,4911.96,5174.6,5041.97,4822.58,4934.85,4127.03,4973.4,
Q02257,Jup,Junction plakoglobin,27,3438.28,4646.51,6094.72,4037.34,3643.71,3939.84,4377.12,4713.46,3070.08,6280.75,4902.52,4302.25,4831.37,4262.77,3301.1,4386.06,
Q8BWT1,Acaa2,"3-ketoacyl-CoA thiolase, mitochondrial",27,7664.42,8063.68,8423.85,7701.37,8213.08,7682.74,8494.02,8149.36,8359.89,6785.36,6834.34,6951.87,7099.84,7064.55,8610.25,6836.23,
Q9WUB3,Pygm,"Glycogen phosphorylase, muscle form",27,6781.61,8587.61,8757.41,7181.07,7926.52,7071.84,8752.21,9187.09,5232.05,7471.05,7271.44,9045.84,7154.32,7549.6,7174.81,7917.27,
Q810U3,Nfasc,Neurofascin,27,7156.24,7119.04,6689.31,6590.45,7408.4,7210.58,6906.81,6571.64,6794.73,6534.08,7023.58,6775.32,6959.85,7036.17,4351.08,6763.07,
P17710,Hk1,Hexokinase-1,27,8285.78,7819.84,7776.4,7679.75,8353.25,8642.61,7953.37,7770.69,7862.56,7763.77,7889.74,7983.56,8134.02,7752.88,7785.09,8526.55,
P06837,Gap43,Neuromodulin,27,6531.8,9061.11,8577.78,7403.03,8887.63,8915.34,8511.96,7603.73,7128.34,8578.02,7481.92,7891.54,8134.96,7917.3,2832.36,9078.52,
B7ZCJ1,Arhgap21,Rho GTPase-activating protein 21,27,5070.3,6312.63,6496.98,5522.16,5678.03,5584.92,6824.64,5697.84,5332.43,6249.58,6196.68,6641.6,5674.86,6274.64,2991.57,6632.63,
Q9JHU4,Dync1h1,Cytoplasmic dynein 1 heavy chain 1,27,6516.55,6404.96,6397.07,6510.88,6610.85,6583.83,6681.41,5946.02,5490.37,5965.24,6576.35,5257.03,6234.84,6141.34,4174.74,6150.89,
Q9CPY7,Lap3,Cytosol aminopeptidase,27,8680.54,7481.47,6960.47,7934.23,7858.27,7159.31,6847.62,7411.44,8467.36,6233.01,6995.38,7278.59,7924.5,7623.82,6053.16,6064.48,
Q6PIE5,Atp1a2,Sodium/potassium-transporting ATPase subunit alpha-2,27,6546.03,6858.69,6567.42,6186.73,6571.44,6226.15,6766.54,6721.24,5716.54,6420.42,6364.49,6944.2,6713.1,6703.02,6752.97,6581.45,
Q9WTQ5,Akap12,A-kinase anchor protein 12,27,13201.6,8905.91,8155.46,11003.1,10828.1,10433.9,7727.92,10083.4,11275.1,8935.9,10059,7245.25,10887.8,9534.46,14747.7,8660.49,
Q8BIJ6,Iars2,"Isoleucine--tRNA ligase, mitochondrial",27,7491.47,6959.62,7074.24,7130.77,7316.83,7912.38,7353.37,7122.98,7081.58,6968.39,7178.15,7223.14,6889.13,7036.11,8354.7,7466.68,
Q8JZQ2,Afg3l2,AFG3-like protein 2,27,8115.73,7606.54,7740.72,7481.29,7974.37,8216.75,7833.48,7290.21,8124.87,7446.85,7811.04,7662.8,8281.79,7819.21,8653.54,8121.45,
Q8R0Y6,Aldh1l1,Cytosolic 10-formyltetrahydrofolate dehydrogenase,27,7529.78,7343.48,7534.75,7500.7,7772.28,7541.4,7699.41,7384.88,6319.47,6260.98,6462.33,6572.45,6613.53,6460.01,7246.62,6335.55,
P62631,Eef1a2,Elongation factor 1-alpha 2,27,9935.19,9004.68,8121.15,9045.43,9558.81,9582.5,8269.33,8935.7,8854.62,8302.19,8691.13,8783.11,9270.7,9149.9,8641.73,8772.39,
F8VPK5,Rock2,Rho-associated protein kinase,27,5693.82,6567.03,6505.82,6074.52,5961.32,5731.53,7040.89,5647.08,5614.28,6404.49,6497.79,6522.69,5817.17,6389.29,3115.79,6491.83,
P48722,Hspa4l,Heat shock 70 kDa protein 4L,27,7789.35,7441.64,7136.81,7251.79,7397.83,7194.77,7183.32,6954.97,6365.57,6532.99,6973.51,6643.02,7237.6,7029.87,6110.41,7212.86,
Q8BGQ7,Aars1,"Alanine--tRNA ligase, cytoplasmic",27,5695.59,5492.5,5125.03,5567.23,5592.94,5564.32,5207.59,5217.69,5627.25,5016.19,5511.39,4835.85,5579.08,5345.56,4584.36,5085.03,
Q8K0T0,Rtn1,Reticulon-1,27,5634.61,6728.31,7015.52,6031.73,6288.83,6191.29,7206.11,5909.48,6358.19,6606.57,6389.57,6336.86,6385.01,6569.43,3838.55,6847.47,
Q76MZ3,Ppp2r1a,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,27,9194.16,10078.6,9832.58,9346.91,9449.18,9389.15,10034.1,9222.78,8999.92,9700.79,9404.81,9925.66,9027.23,9679.9,5707.88,9998.16,
Q9EQ20,Aldh6a1,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",27,6405.38,7308.81,6897.52,6866.02,6940.8,6712.05,7812.6,7001.25,7592.46,6271.23,6469.5,6047.72,6389.18,6635.92,6325.99,6175.85,
B2RXT3,Ogdhl,Ogdhl protein,27,9016.79,8819.02,8874.95,8357.25,8626.12,9558.02,8695.8,8470.5,8123.42,7702.25,8075.73,8488.31,8342.06,8010.73,8379.03,8667.79,
Q9Z0U1,Tjp2,Tight junction protein ZO-2,27,9687.07,9146.09,8723.04,9399.79,9201.08,8517.29,8971.47,8752.62,8983.73,8736.42,9519.08,8171.17,9881.34,9895.28,7765.98,8118.94,
Q61838,Pzp,Pregnancy zone protein,27,4910.53,6054.91,7219.51,8301.11,6180.94,5131.83,5826.67,9845.6,8398.28,14750.6,11375.5,14321.8,8653.91,9146.74,16407.2,10856.7,
Q61885,Mog,Myelin-oligodendrocyte glycoprotein,27,7070.73,7339.32,5830.28,6849.9,6677.97,6456.86,6161.98,5753.15,5768.04,6279.67,6143.61,4757.07,6719.5,6884.12,2651.73,5441.51,
P39053,Dnm1,Dynamin-1,27,5059.36,4842.51,4597.26,4740.38,4813.58,4776.7,4747.26,4617,4434.29,4413.45,4892.56,4438.27,4760,4409.75,4075.84,4732,
A2AN08-5,Ubr4,Isoform 5 of E3 ubiquitin-protein ligase UBR4,27,5150.02,5177.68,4951,5273.72,5131.71,5292.89,4940.46,5138.65,4733.27,5012.59,5296.12,4889.81,4736,5028.79,4255.81,5267.65,
Q8QZT1,Acat1,"Acetyl-CoA acetyltransferase, mitochondrial",27,7569.04,8357.52,7024.73,7169.78,7804.17,7696.38,7530.07,7663.35,7637.65,6898.31,7387.19,6818.59,7323.38,6887.35,6638.88,7191.08,
P47708,Rph3a,Rabphilin-3A,27,6431.05,6695.09,7135.58,6359.43,6831.75,6800.07,6822.89,6468.25,6731.61,6460.37,6563.93,6329.16,7183.6,7013.67,10056.2,7243.19,
Q3U1J4,Ddb1,DNA damage-binding protein 1,27,8224.72,8028.37,7664.47,7874.81,8310.52,8159.49,7658.5,7863.77,7461.28,7604.78,7748.55,7634.53,7590.98,7963.8,6890.67,7943.98,
P99029,Prdx5,"Peroxiredoxin-5, mitochondrial",27,14002.7,12238.3,12233.2,12145.8,12483.1,12251.6,13048.1,12716.6,12522,11492.8,11537.8,12339.2,12525.1,11729,11895,12366,
Q9DCX2,Atp5pd,"ATP synthase subunit d, mitochondrial",27,11753.4,12233.5,9987.39,10111.8,10912.3,11314.4,10740,11408,11006.5,10459.2,9020.05,9235.92,10612.7,8982.05,9735.29,10695,
A0A0R4J0S4,Llgl1,Lethal(2) giant larvae protein homolog 1,27,5991.92,6560.25,5949.68,6228.11,6321.77,5944.3,6381.94,5886.8,4624.06,5480.29,6322.23,4833.9,6304.28,6224.24,3483.29,5450.2,
Q9D4H8,Cul2,Cullin-2,27,6489.66,6540.19,6159.07,6494.96,6573.51,6629.93,6255.97,6461.94,6021.25,6192.07,6416.72,6250.3,6364.07,6161.75,4392.06,6632.6,
O88935,Syn1,Synapsin-1,27,2643.82,3510.86,3914.53,3242.74,3347.82,3169.35,3938.67,3490.04,3430.36,3588.13,3673.11,3977.92,3899.37,3735.37,2689.79,3986.19,
Q8CC88,Vwa8,von Willebrand factor A domain-containing protein 8,27,5351.37,5586.66,5712.42,5369.57,5455.07,5640.91,5900.43,5665.17,6440.56,5494.67,5825.75,6083.16,5600.28,5707.39,5798.71,6027.17,
Q6X893-2,Slc44a1,Isoform 2 of Choline transporter-like protein 1,27,6270.69,5822.89,5272.65,5683.94,5455.71,5495.62,5409.94,4455.54,4889.37,4918.97,5460.77,3739.75,5373.27,5240.93,2278.68,4587.72,
P14152,Mdh1,"Malate dehydrogenase, cytoplasmic",27,8482.89,8881.71,8961.62,8514.58,8672.96,8336.62,9071,8358.01,8108.09,8184.78,8208.28,8346.04,8439.72,8219.27,5349.01,8057.31,
